index,pollster,date,sampleSize,marginError,dvalue,rvalue,state,type,year,winner,Type,level_0
144,Morning Consult,1/28/2024,6487,1,42,44,national,national_Biden,2024,ongoing,national_Biden,132
145,Reuters/Ipsos,1/24/2024,1028,,38,43,national,national_Biden,2024,ongoing,national_Biden,133
146,Economist/YouGov,1/23/2024,1497,2.8,43,44,national,national_Biden,2024,ongoing,national_Biden,134
147,The Messenger/HarrisX,1/21/2024,3034,1.8,47,53,national,national_Biden,2024,ongoing,national_Biden,135
148,Morning Consult,1/21/2024,6417,1,40,45,national,national_Biden,2024,ongoing,national_Biden,136
149,Harvard-Harris,1/18/2024,2346,,47,53,national,national_Biden,2024,ongoing,national_Biden,137
150,The Messenger/HarrisX,1/17/2024,1045,3,48,52,national,national_Biden,2024,ongoing,national_Biden,138
151,Economist/YouGov,1/16/2024,1472,2.8,44,43,national,national_Biden,2024,ongoing,national_Biden,139
152,Morning Consult,1/15/2024,6606,1,41,43,national,national_Biden,2024,ongoing,national_Biden,140
153,CBS News,1/12/2024,1906,3.1,48,50,national,national_Biden,2024,ongoing,national_Biden,141
154,Rasmussen Reports,1/9/2024,968,3,41,49,national,national_Biden,2024,ongoing,national_Biden,142
155,Economist/YouGov,1/9/2024,1417,2.9,43,43,national,national_Biden,2024,ongoing,national_Biden,143
156,Reuters/Ipsos,1/9/2024,4677,1.5,48,48,national,national_Biden,2024,ongoing,national_Biden,144
157,Morning Consult,1/7/2024,6367,1,43,42,national,national_Biden,2024,ongoing,national_Biden,145
158,I&amp;I/TIPP,1/5/2024,1247,2.8,40,41,national,national_Biden,2024,ongoing,national_Biden,146
159,Economist/YouGov,1/2/2024,1343,3,44,44,national,national_Biden,2024,ongoing,national_Biden,147
160,Morning Consult,1/1/2024,6816,1,41,42,national,national_Biden,2024,ongoing,national_Biden,148
161,USA Today/Suffolk,12/29/2023,1000,3.1,43,44,national,national_Biden,2024,ongoing,national_Biden,149
162,Economist/YouGov,12/18/2023,1336,3.2,43,43,national,national_Biden,2024,ongoing,national_Biden,150
163,Morning Consult,12/17/2023,5618,1,42,44,national,national_Biden,2024,ongoing,national_Biden,151
164,Quinnipiac,12/18/2023,1647,2.4,47,46,national,national_Biden,2024,ongoing,national_Biden,152
165,Yahoo News,12/18/2023,1027,,44,44,national,national_Biden,2024,ongoing,national_Biden,153
166,Harvard-Harris,12/14/2023,2034,2,48,52,national,national_Biden,2024,ongoing,national_Biden,154
167,NY Times/Siena,12/14/2023,1016,3.7,47,45,national,national_Biden,2024,ongoing,national_Biden,155
168,FOX News,12/13/2023,1007,3,46,50,national,national_Biden,2024,ongoing,national_Biden,156
169,CNBC,12/12/2023,,,42,48,national,national_Biden,2024,ongoing,national_Biden,157
170,Economist/YouGov,12/12/2023,1332,3,43,43,national,national_Biden,2024,ongoing,national_Biden,158
171,Morning Consult,12/10/2023,5840,1,41,43,national,national_Biden,2024,ongoing,national_Biden,159
172,Rasmussen Reports,12/7/2023,892,3,38,48,national,national_Biden,2024,ongoing,national_Biden,160
173,NPR/PBS/Marist,12/7/2023,1129,3.7,49,48,national,national_Biden,2024,ongoing,national_Biden,161
174,Emerson,12/6/2023,1000,3,43,47,national,national_Biden,2024,ongoing,national_Biden,162
175,Economist/YouGov,12/5/2023,1291,3.1,42,41,national,national_Biden,2024,ongoing,national_Biden,163
176,Wall Street Journal,12/4/2023,1500,2.5,43,47,national,national_Biden,2024,ongoing,national_Biden,164
177,The Messenger/HarrisX,12/1/2023,2018,2.2,47,53,national,national_Biden,2024,ongoing,national_Biden,165
178,Morning Consult,12/3/2023,5855,1,43,43,national,national_Biden,2024,ongoing,national_Biden,166
179,I&amp;I/TIPP,12/1/2023,1301,2.8,39,41,national,national_Biden,2024,ongoing,national_Biden,167
180,The Messenger/HarrisX,11/28/2023,4003,1.6,48,52,national,national_Biden,2024,ongoing,national_Biden,168
181,Economist/YouGov,11/27/2023,1323,3.1,44,42,national,national_Biden,2024,ongoing,national_Biden,169
182,Morning Consult,11/26/2023,6527,1,43,42,national,national_Biden,2024,ongoing,national_Biden,170
183,Emerson,11/20/2023,1475,2.5,43,47,national,national_Biden,2024,ongoing,national_Biden,171
184,Morning Consult,11/19/2023,5855,1,41,44,national,national_Biden,2024,ongoing,national_Biden,172
185,The Messenger/HarrisX,11/19/2023,3017,1.8,47,53,national,national_Biden,2024,ongoing,national_Biden,173
186,Harvard-Harris,11/16/2023,2851,,47,53,national,national_Biden,2024,ongoing,national_Biden,174
187,Reuters/Ipsos,11/14/2023,1006,4,49,51,national,national_Biden,2024,ongoing,national_Biden,175
188,Economist/YouGov,11/14/2023,1272,3.1,42,43,national,national_Biden,2024,ongoing,national_Biden,176
189,NBC News,11/14/2023,1000,3.1,44,46,national,national_Biden,2024,ongoing,national_Biden,177
190,FOX News,11/13/2023,1001,3,46,50,national,national_Biden,2024,ongoing,national_Biden,178
191,Quinnipiac,11/13/2023,1574,2.5,46,48,national,national_Biden,2024,ongoing,national_Biden,179
192,Yahoo News,11/13/2023,1058,,42,44,national,national_Biden,2024,ongoing,national_Biden,180
193,Morning Consult,11/12/2023,6130,1,42,43,national,national_Biden,2024,ongoing,national_Biden,181
194,Rasmussen Reports,11/12/2023,987,3,46,42,national,national_Biden,2024,ongoing,national_Biden,182
195,Marquette,11/7/2023,856,4.5,48,52,national,national_Biden,2024,ongoing,national_Biden,183
196,Morning Consult,11/5/2023,5000,1,42,44,national,national_Biden,2024,ongoing,national_Biden,184
197,I&amp;I/TIPP,11/3/2023,1242,2.8,43,41,national,national_Biden,2024,ongoing,national_Biden,185
198,CBS News,11/2/2023,1759,3.3,48,51,national,national_Biden,2024,ongoing,national_Biden,186
199,The Messenger/HarrisX,11/1/2023,2021,2.2,49,51,national,national_Biden,2024,ongoing,national_Biden,187
200,CNN,11/2/2023,1271,3.4,45,49,national,national_Biden,2024,ongoing,national_Biden,188
201,Economist/YouGov,10/31/2023,1333,2.9,42,42,national,national_Biden,2024,ongoing,national_Biden,189
202,Quinnipiac,10/30/2023,1610,2.4,47,46,national,national_Biden,2024,ongoing,national_Biden,190
203,Morning Consult,10/29/2023,5000,1,43,43,national,national_Biden,2024,ongoing,national_Biden,191
204,Harvard-Harris,10/19/2023,2116,2,48,52,national,national_Biden,2024,ongoing,national_Biden,192
205,USA Today/Suffolk,10/20/2023,1000,3.1,41,41,national,national_Biden,2024,ongoing,national_Biden,193
206,Morning Consult,10/22/2023,5000,1,43,43,national,national_Biden,2024,ongoing,national_Biden,194
207,The Messenger/HarrisX,10/23/2023,3029,1.8,41,45,national,national_Biden,2024,ongoing,national_Biden,195
208,Emerson,10/17/2023,1578,2.4,45,47,national,national_Biden,2024,ongoing,national_Biden,196
209,Yahoo News,10/16/2023,1120,,44,43,national,national_Biden,2024,ongoing,national_Biden,197
210,Grinnell/Selzer,10/15/2023,784,3.5,40,40,national,national_Biden,2024,ongoing,national_Biden,198
211,Economist/YouGov,10/17/2023,1296,3.2,43,42,national,national_Biden,2024,ongoing,national_Biden,199
212,Morning Consult,10/15/2023,5000,1,43,41,national,national_Biden,2024,ongoing,national_Biden,200
213,CNBC,10/15/2023,,,42,46,national,national_Biden,2024,ongoing,national_Biden,201
214,NPR/PBS/Marist,10/11/2023,1218,3.9,49,46,national,national_Biden,2024,ongoing,national_Biden,202
215,FOX News,10/9/2023,1007,3,49,48,national,national_Biden,2024,ongoing,national_Biden,203
216,Morning Consult,10/8/2023,5000,1,43,42,national,national_Biden,2024,ongoing,national_Biden,204
217,The Messenger/HarrisX,10/7/2023,2982,1.8,41,45,national,national_Biden,2024,ongoing,national_Biden,205
218,Reuters/Ipsos,10/4/2023,672,,43,42,national,national_Biden,2024,ongoing,national_Biden,206
219,SurveyUSA,10/3/2023,2330,2.4,43,43,national,national_Biden,2024,ongoing,national_Biden,207
220,Morning Consult,10/1/2023,5000,1,43,43,national,national_Biden,2024,ongoing,national_Biden,208
221,The Messenger/HarrisX,9/29/2023,1615,2.4,42,45,national,national_Biden,2024,ongoing,national_Biden,209
222,I&amp;I/TIPP,9/29/2023,1262,2.8,42,42,national,national_Biden,2024,ongoing,national_Biden,210
223,New York Post,9/28/2023,1169,2.7,41,44,national,national_Biden,2024,ongoing,national_Biden,211
224,NPR/PBS/Marist,9/28/2023,1137,3.7,49,47,national,national_Biden,2024,ongoing,national_Biden,212
225,Economist/YouGov,9/26/2023,1293,3.2,45,40,national,national_Biden,2024,ongoing,national_Biden,213
226,Morning Consult,9/24/2023,6000,1,43,42,national,national_Biden,2024,ongoing,national_Biden,214
227,Marquette,9/25/2023,781,4.4,48,51,national,national_Biden,2024,ongoing,national_Biden,215
228,ABC News/Wash Post,9/20/2023,890,4,42,52,national,national_Biden,2024,ongoing,national_Biden,216
229,NBC News,9/19/2023,1000,3.1,46,46,national,national_Biden,2024,ongoing,national_Biden,217
230,The Messenger/HarrisX,9/19/2023,3015,1.8,41,46,national,national_Biden,2024,ongoing,national_Biden,218
231,Emerson,9/18/2023,1125,2.8,45,45,national,national_Biden,2024,ongoing,national_Biden,219
232,Yahoo News,9/18/2023,1097,3.3,44,44,national,national_Biden,2024,ongoing,national_Biden,220
233,Morning Consult,9/17/2023,6000,1,42,42,national,national_Biden,2024,ongoing,national_Biden,221
234,CBS News,9/15/2023,2680,2.6,49,50,national,national_Biden,2024,ongoing,national_Biden,222
235,Harvard-Harris,9/14/2023,2103,,40,44,national,national_Biden,2024,ongoing,national_Biden,223
236,Rasmussen Reports,9/13/2023,979,3,43,42,national,national_Biden,2024,ongoing,national_Biden,224
237,Economist/YouGov,9/12/2023,1334,3,44,43,national,national_Biden,2024,ongoing,national_Biden,225
238,FOX News,9/12/2023,1012,3,46,48,national,national_Biden,2024,ongoing,national_Biden,226
239,Quinnipiac,9/11/2023,1726,2.4,47,46,national,national_Biden,2024,ongoing,national_Biden,227
240,The Messenger/HarrisX,9/11/2023,3015,1.8,43,44,national,national_Biden,2024,ongoing,national_Biden,228
241,Morning Consult,9/10/2023,6000,1,44,42,national,national_Biden,2024,ongoing,national_Biden,229
242,CNN,8/31/2023,1259,3.6,46,47,national,national_Biden,2024,ongoing,national_Biden,230
243,Wall Street Journal,8/30/2023,1500,3.6,46,46,national,national_Biden,2024,ongoing,national_Biden,231
244,Morning Consult,9/4/2023,5000,1,44,41,national,national_Biden,2024,ongoing,national_Biden,232
245,Economist/YouGov,8/29/2023,1303,3.1,43,44,national,national_Biden,2024,ongoing,national_Biden,233
246,Morning Consult,8/27/2023,5000,1,43,42,national,national_Biden,2024,ongoing,national_Biden,234
247,Emerson,8/26/2023,1000,3,44,46,national,national_Biden,2024,ongoing,national_Biden,235
248,The Messenger/HarrisX,8/26/2023,2013,2.1,45,44,national,national_Biden,2024,ongoing,national_Biden,236
249,New York Post,8/24/2023,1551,,41,44,national,national_Biden,2024,ongoing,national_Biden,237
250,Yahoo News,8/21/2023,1113,3.2,47,41,national,national_Biden,2024,ongoing,national_Biden,238
251,Morning Consult,8/20/2023,6000,1,43,41,national,national_Biden,2024,ongoing,national_Biden,239
252,Emerson,8/17/2023,1000,3,44,44,national,national_Biden,2024,ongoing,national_Biden,240
253,FOX News,8/14/2023,1002,3,44,41,national,national_Biden,2024,ongoing,national_Biden,241
254,Quinnipiac,8/14/2023,1632,2.3,47,46,national,national_Biden,2024,ongoing,national_Biden,242
255,Marist,8/14/2023,1100,3.7,47,46,national,national_Biden,2024,ongoing,national_Biden,243
256,Economist/YouGov,8/15/2023,1321,3.1,43,42,national,national_Biden,2024,ongoing,national_Biden,244
257,Morning Consult,8/13/2023,6000,1,43,41,national,national_Biden,2024,ongoing,national_Biden,245
258,Morning Consult,8/6/2023,6000,1,43,42,national,national_Biden,2024,ongoing,national_Biden,246
259,InsiderAdvantage,8/1/2023,850,3.4,45,44,national,national_Biden,2024,ongoing,national_Biden,247
260,NY Times/Siena,7/27/2023,1329,3.7,43,43,national,national_Biden,2024,ongoing,national_Biden,248
261,Morning Consult,7/30/2023,6000,1,44,41,national,national_Biden,2024,ongoing,national_Biden,249
262,The Messenger/HarrisX,7/24/2023,922,3.2,42,46,national,national_Biden,2024,ongoing,national_Biden,250
263,Economist/YouGov,7/25/2023,1306,3,44,40,national,national_Biden,2024,ongoing,national_Biden,251
264,Morning Consult,7/23/2023,6000,1,43,41,national,national_Biden,2024,ongoing,national_Biden,252
265,Harvard-Harris,7/20/2023,2068,,40,45,national,national_Biden,2024,ongoing,national_Biden,253
266,Quinnipiac,7/17/2023,1809,2.3,49,44,national,national_Biden,2024,ongoing,national_Biden,254
267,Yahoo News,7/17/2023,1098,,47,43,national,national_Biden,2024,ongoing,national_Biden,255
268,Morning Consult,7/16/2023,6000,1,43,41,national,national_Biden,2024,ongoing,national_Biden,256
269,Marquette,7/12/2023,788,4.2,50,50,national,national_Biden,2024,ongoing,national_Biden,257
270,Morning Consult,7/9/2023,6000,1,43,42,national,national_Biden,2024,ongoing,national_Biden,258
271,Economist/YouGov,7/11/2023,1296,2.9,42,42,national,national_Biden,2024,ongoing,national_Biden,259
272,The Messenger/HarrisX,7/6/2023,915,3.2,44,44,national,national_Biden,2024,ongoing,national_Biden,260
273,Economist/YouGov,6/27/2023,1315,3.2,40,44,national,national_Biden,2024,ongoing,national_Biden,261
274,The Messenger/HarrisX,6/23/2023,2875,1.8,43,45,national,national_Biden,2024,ongoing,national_Biden,262
275,NBC News,6/20/2023,1000,3.1,49,45,national,national_Biden,2024,ongoing,national_Biden,263
276,Emerson,6/20/2023,1015,3,44,43,national,national_Biden,2024,ongoing,national_Biden,264
277,Yahoo News,6/20/2023,1091,,46,42,national,national_Biden,2024,ongoing,national_Biden,265
278,The Messenger/HarrisX,6/16/2023,930,3.1,43,45,national,national_Biden,2024,ongoing,national_Biden,266
279,Harvard-Harris,6/15/2023,2090,,39,45,national,national_Biden,2024,ongoing,national_Biden,267
280,Rasmussen Reports,6/14/2023,986,3,39,45,national,national_Biden,2024,ongoing,national_Biden,268
281,Economist/YouGov,6/13/2023,1303,2.9,41,41,national,national_Biden,2024,ongoing,national_Biden,269
282,Quinnipiac,6/12/2023,1735,2.4,48,44,national,national_Biden,2024,ongoing,national_Biden,270
283,Economist/YouGov,5/31/2023,1313,3,43,40,national,national_Biden,2024,ongoing,national_Biden,271
284,Yahoo News**,5/30/2023,1015,3,48,41,national,national_Biden,2024,ongoing,national_Biden,272
285,Quinnipiac,5/22/2023,1616,3.8,48,46,national,national_Biden,2024,ongoing,national_Biden,273
286,Harvard-Harris,5/18/2023,2004,,40,47,national,national_Biden,2024,ongoing,national_Biden,274
287,Economist/YouGov,5/16/2023,1302,3,42,44,national,national_Biden,2024,ongoing,national_Biden,275
288,Marquette,5/18/2023,833,4.1,47,52,national,national_Biden,2024,ongoing,national_Biden,276
289,Yahoo News**,5/8/2023,1060,3,45,43,national,national_Biden,2024,ongoing,national_Biden,277
290,ABC News/Wash Post,5/3/2023,900,4,39,45,national,national_Biden,2024,ongoing,national_Biden,278
291,Economist/YouGov,5/2/2023,1357,3,46,46,national,national_Biden,2024,ongoing,national_Biden,279
292,Emerson,4/25/2023,1000,2.9,43,41,national,national_Biden,2024,ongoing,national_Biden,280
293,Harvard-Harris,4/19/2023,1845,,40,45,national,national_Biden,2024,ongoing,national_Biden,281
294,Wall Street Journal,4/17/2023,1500,2.5,48,45,national,national_Biden,2024,ongoing,national_Biden,282
295,Economist/YouGov,4/18/2023,1316,3,43,44,national,national_Biden,2024,ongoing,national_Biden,283
296,Yahoo News**,4/17/2023,1027,3,46,42,national,national_Biden,2024,ongoing,national_Biden,284
297,Economist/YouGov,4/11/2023,1322,2.9,43,44,national,national_Biden,2024,ongoing,national_Biden,285
298,Rasmussen Reports,4/3/2023,971,3,40,47,national,national_Biden,2024,ongoing,national_Biden,286
299,Economist/YouGov,4/4/2023,1319,3,42,44,national,national_Biden,2024,ongoing,national_Biden,287
300,Yahoo News**,3/31/2023,729,4,45,43,national,national_Biden,2024,ongoing,national_Biden,288
301,Quinnipiac,3/27/2023,1600,2.5,48,46,national,national_Biden,2024,ongoing,national_Biden,289
302,Harvard-Harris,3/23/2023,2905,,41,45,national,national_Biden,2024,ongoing,national_Biden,290
303,Yahoo News**,3/20/2023,1060,2.7,45,43,national,national_Biden,2024,ongoing,national_Biden,291
304,Marquette,3/22/2023,863,4,38,38,national,national_Biden,2024,ongoing,national_Biden,292
305,Quinnipiac,3/13/2023,677,3.8,49,45,national,national_Biden,2024,ongoing,national_Biden,293
306,Yahoo News**,2/27/2023,1014,2.7,43,45,national,national_Biden,2024,ongoing,national_Biden,294
307,Emerson,2/25/2023,1060,2.9,42,46,national,national_Biden,2024,ongoing,national_Biden,295
308,Susquehanna,2/26/2023,800,3.2,52,39,national,national_Biden,2024,ongoing,national_Biden,296
309,Harvard-Harris,2/16/2023,1838,,41,46,national,national_Biden,2024,ongoing,national_Biden,297
310,Quinnipiac,2/14/2023,,2.6,48,46,national,national_Biden,2024,ongoing,national_Biden,298
311,PPP (D),2/11/2023,1056,,49,45,national,national_Biden,2024,ongoing,national_Biden,299
312,Rasmussen Reports,2/12/2023,900,3,45,42,national,national_Biden,2024,ongoing,national_Biden,300
313,Reuters/Ipsos,2/13/2023,944,4,39,42,national,national_Biden,2024,ongoing,national_Biden,301
314,Yahoo News**,2/6/2023,1063,2.8,47,41,national,national_Biden,2024,ongoing,national_Biden,302
315,ABC News/Wash Post,2/1/2023,895,4,45,48,national,national_Biden,2024,ongoing,national_Biden,303
316,Emerson,1/21/2023,1015,3,41,44,national,national_Biden,2024,ongoing,national_Biden,304
317,Harvard-Harris,1/19/2023,2050,,41,46,national,national_Biden,2024,ongoing,national_Biden,305
318,Economist/YouGov,1/17/2023,1314,3,46,42,national,national_Biden,2024,ongoing,national_Biden,306
319,Marquette,1/20/2023,790,4,40,40,national,national_Biden,2024,ongoing,national_Biden,307
320,Yahoo News**,1/16/2023,1028,2.7,46,40,national,national_Biden,2024,ongoing,national_Biden,308
321,Data for Progress (D)**,12/29/2022,596,,47,45,national,national_Biden,2024,ongoing,national_Biden,309
322,Harvard-Harris,12/15/2022,1851,,40,45,national,national_Biden,2024,ongoing,national_Biden,310
323,USA Today/Suffolk,12/11/2022,1000,3.1,47,40,national,national_Biden,2024,ongoing,national_Biden,311
324,Wall Street Journal,12/7/2022,1500,2.5,45,43,national,national_Biden,2024,ongoing,national_Biden,312
325,Emerson,11/19/2022,1380,2.5,45,41,national,national_Biden,2024,ongoing,national_Biden,313
326,Harvard-Harris,11/17/2022,2212,,42,44,national,national_Biden,2024,ongoing,national_Biden,314
327,Wall Street Journal,10/26/2022,1500,2.5,46,46,national,national_Biden,2024,ongoing,national_Biden,315
328,USA Today/Suffolk,10/24/2022,1000,3.1,46,42,national,national_Biden,2024,ongoing,national_Biden,316
329,Emerson,10/19/2022,1000,3,43,40,national,national_Biden,2024,ongoing,national_Biden,317
330,Rasmussen Reports,10/13/2022,1000,3,40,44,national,national_Biden,2024,ongoing,national_Biden,318
331,Harvard-Harris,10/13/2022,2010,,43,45,national,national_Biden,2024,ongoing,national_Biden,319
332,NY Times/Siena,10/12/2022,792,4.1,44,45,national,national_Biden,2024,ongoing,national_Biden,320
333,Federalist/Susquehanna,10/11/2022,800,3.4,48,44,national,national_Biden,2024,ongoing,national_Biden,321
334,Emerson,9/21/2022,1368,2.6,45,44,national,national_Biden,2024,ongoing,national_Biden,322
335,ABC News/Wash Post,9/21/2022,908,4,46,48,national,national_Biden,2024,ongoing,national_Biden,323
336,NY Times/Siena,9/14/2022,1399,3.6,45,42,national,national_Biden,2024,ongoing,national_Biden,324
337,Harvard-Harris,9/8/2022,1885,,42,45,national,national_Biden,2024,ongoing,national_Biden,325
338,Emerson,8/24/2022,1000,3,43,42,national,national_Biden,2024,ongoing,national_Biden,326
339,Wall Street Journal,8/25/2022,1313,2.7,50,44,national,national_Biden,2024,ongoing,national_Biden,327
340,Harvard-Harris,7/28/2022,1885,,41,45,national,national_Biden,2024,ongoing,national_Biden,328
341,Rasmussen Reports,7/27/2022,1000,3,40,46,national,national_Biden,2024,ongoing,national_Biden,329
342,Emerson,7/20/2022,1078,2.9,43,46,national,national_Biden,2024,ongoing,national_Biden,330
343,Trafalgar Group (R),7/14/2022,1085,2.9,43,48,national,national_Biden,2024,ongoing,national_Biden,331
344,NY Times/Siena,7/7/2022,849,4.1,44,41,national,national_Biden,2024,ongoing,national_Biden,332
345,Harvard-Harris,6/29/2022,1308,,40,43,national,national_Biden,2024,ongoing,national_Biden,333
346,Emerson,6/29/2022,1271,2.7,39,44,national,national_Biden,2024,ongoing,national_Biden,334
347,Emerson,5/25/2022,1148,2.8,42,44,national,national_Biden,2024,ongoing,national_Biden,335
