index,pollster,date,sampleSize,marginError,dvalue,rvalue,state,type,year,winner,Type,level_0
123,Economist/YouGov,2/20/2024,1360.0,3.2,42.0,43.0,national,national,2024,ongoing,national,111.0
124,HarrisX**,2/22/2024,3024.0,1.8,48.0,52.0,national,national,2024,ongoing,national,112.0
125,Morning Consult,2/19/2024,6321.0,1.0,41.0,45.0,national,national,2024,ongoing,national,113.0
126,Quinnipiac,2/19/2024,1421.0,2.6,49.0,45.0,national,national,2024,ongoing,national,114.0
127,Rasmussen Reports,2/15/2024,868.0,3.0,41.0,47.0,national,national,2024,ongoing,national,115.0
128,HarrisX**,2/16/2024,3024.0,1.8,46.0,54.0,national,national,2024,ongoing,national,116.0
129,Emerson,2/14/2024,1225.0,2.7,44.0,45.0,national,national,2024,ongoing,national,117.0
130,Economist/YouGov,2/13/2024,1470.0,3.1,44.0,44.0,national,national,2024,ongoing,national,118.0
131,Marquette,2/15/2024,787.0,4.5,49.0,51.0,national,national,2024,ongoing,national,119.0
132,Morning Consult,2/11/2024,6164.0,1.0,42.0,43.0,national,national,2024,ongoing,national,120.0
133,Economist/YouGov,2/6/2024,1399.0,3.0,43.0,44.0,national,national,2024,ongoing,national,121.0
134,Morning Consult,2/6/2024,6138.0,1.0,40.0,45.0,national,national,2024,ongoing,national,122.0
135,I&amp;I/TIPP,2/2/2024,1266.0,2.8,41.0,43.0,national,national,2024,ongoing,national,123.0
136,NPR/PBS/Marist,2/1/2024,1441.0,3.6,48.0,47.0,national,national,2024,ongoing,national,124.0
137,CNN,1/30/2024,1212.0,3.4,45.0,49.0,national,national,2024,ongoing,national,125.0
138,NBC News,1/30/2024,1000.0,3.1,42.0,47.0,national,national,2024,ongoing,national,126.0
139,Quinnipiac,1/29/2024,1650.0,2.4,50.0,44.0,national,national,2024,ongoing,national,127.0
140,Yahoo News,1/29/2024,1069.0,,44.0,45.0,national,national,2024,ongoing,national,128.0
141,Emerson,1/29/2024,1260.0,2.7,45.0,46.0,national,national,2024,ongoing,national,129.0
142,Economist/YouGov,1/30/2024,1486.0,2.9,43.0,42.0,national,national,2024,ongoing,national,130.0
143,Daily Kos/Civiqs,1/30/2024,1217.0,2.9,44.0,44.0,national,national,2024,ongoing,national,131.0
144,Morning Consult,1/28/2024,6487.0,1.0,42.0,44.0,national,national,2024,ongoing,national,132.0
145,Reuters/Ipsos,1/24/2024,1028.0,,38.0,43.0,national,national,2024,ongoing,national,133.0
146,Economist/YouGov,1/23/2024,1497.0,2.8,43.0,44.0,national,national,2024,ongoing,national,134.0
147,The Messenger/HarrisX,1/21/2024,3034.0,1.8,47.0,53.0,national,national,2024,ongoing,national,135.0
148,Morning Consult,1/21/2024,6417.0,1.0,40.0,45.0,national,national,2024,ongoing,national,136.0
149,Harvard-Harris,1/18/2024,2346.0,,47.0,53.0,national,national,2024,ongoing,national,137.0
150,The Messenger/HarrisX,1/17/2024,1045.0,3.0,48.0,52.0,national,national,2024,ongoing,national,138.0
151,Economist/YouGov,1/16/2024,1472.0,2.8,44.0,43.0,national,national,2024,ongoing,national,139.0
152,Morning Consult,1/15/2024,6606.0,1.0,41.0,43.0,national,national,2024,ongoing,national,140.0
153,CBS News,1/12/2024,1906.0,3.1,48.0,50.0,national,national,2024,ongoing,national,141.0
154,Rasmussen Reports,1/9/2024,968.0,3.0,41.0,49.0,national,national,2024,ongoing,national,142.0
155,Economist/YouGov,1/9/2024,1417.0,2.9,43.0,43.0,national,national,2024,ongoing,national,143.0
156,Reuters/Ipsos,1/9/2024,4677.0,1.5,48.0,48.0,national,national,2024,ongoing,national,144.0
157,Morning Consult,1/7/2024,6367.0,1.0,43.0,42.0,national,national,2024,ongoing,national,145.0
158,I&amp;I/TIPP,1/5/2024,1247.0,2.8,40.0,41.0,national,national,2024,ongoing,national,146.0
159,Economist/YouGov,1/2/2024,1343.0,3.0,44.0,44.0,national,national,2024,ongoing,national,147.0
160,Morning Consult,1/1/2024,6816.0,1.0,41.0,42.0,national,national,2024,ongoing,national,148.0
161,USA Today/Suffolk,12/29/2023,1000.0,3.1,43.0,44.0,national,national,2024,ongoing,national,149.0
162,Economist/YouGov,12/18/2023,1336.0,3.2,43.0,43.0,national,national,2024,ongoing,national,150.0
163,Morning Consult,12/17/2023,5618.0,1.0,42.0,44.0,national,national,2024,ongoing,national,151.0
164,Quinnipiac,12/18/2023,1647.0,2.4,47.0,46.0,national,national,2024,ongoing,national,152.0
165,Yahoo News,12/18/2023,1027.0,,44.0,44.0,national,national,2024,ongoing,national,153.0
166,Harvard-Harris,12/14/2023,2034.0,2.0,48.0,52.0,national,national,2024,ongoing,national,154.0
167,NY Times/Siena,12/14/2023,1016.0,3.7,47.0,45.0,national,national,2024,ongoing,national,155.0
168,FOX News,12/13/2023,1007.0,3.0,46.0,50.0,national,national,2024,ongoing,national,156.0
169,CNBC,12/12/2023,,,42.0,48.0,national,national,2024,ongoing,national,157.0
170,Economist/YouGov,12/12/2023,1332.0,3.0,43.0,43.0,national,national,2024,ongoing,national,158.0
171,Morning Consult,12/10/2023,5840.0,1.0,41.0,43.0,national,national,2024,ongoing,national,159.0
172,Rasmussen Reports,12/7/2023,892.0,3.0,38.0,48.0,national,national,2024,ongoing,national,160.0
173,NPR/PBS/Marist,12/7/2023,1129.0,3.7,49.0,48.0,national,national,2024,ongoing,national,161.0
174,Emerson,12/6/2023,1000.0,3.0,43.0,47.0,national,national,2024,ongoing,national,162.0
175,Economist/YouGov,12/5/2023,1291.0,3.1,42.0,41.0,national,national,2024,ongoing,national,163.0
176,Wall Street Journal,12/4/2023,1500.0,2.5,43.0,47.0,national,national,2024,ongoing,national,164.0
177,The Messenger/HarrisX,12/1/2023,2018.0,2.2,47.0,53.0,national,national,2024,ongoing,national,165.0
178,Morning Consult,12/3/2023,5855.0,1.0,43.0,43.0,national,national,2024,ongoing,national,166.0
179,I&amp;I/TIPP,12/1/2023,1301.0,2.8,39.0,41.0,national,national,2024,ongoing,national,167.0
180,The Messenger/HarrisX,11/28/2023,4003.0,1.6,48.0,52.0,national,national,2024,ongoing,national,168.0
181,Economist/YouGov,11/27/2023,1323.0,3.1,44.0,42.0,national,national,2024,ongoing,national,169.0
182,Morning Consult,11/26/2023,6527.0,1.0,43.0,42.0,national,national,2024,ongoing,national,170.0
183,Emerson,11/20/2023,1475.0,2.5,43.0,47.0,national,national,2024,ongoing,national,171.0
184,Morning Consult,11/19/2023,5855.0,1.0,41.0,44.0,national,national,2024,ongoing,national,172.0
185,The Messenger/HarrisX,11/19/2023,3017.0,1.8,47.0,53.0,national,national,2024,ongoing,national,173.0
186,Harvard-Harris,11/16/2023,2851.0,,47.0,53.0,national,national,2024,ongoing,national,174.0
187,Reuters/Ipsos,11/14/2023,1006.0,4.0,49.0,51.0,national,national,2024,ongoing,national,175.0
188,Economist/YouGov,11/14/2023,1272.0,3.1,42.0,43.0,national,national,2024,ongoing,national,176.0
189,NBC News,11/14/2023,1000.0,3.1,44.0,46.0,national,national,2024,ongoing,national,177.0
190,FOX News,11/13/2023,1001.0,3.0,46.0,50.0,national,national,2024,ongoing,national,178.0
191,Quinnipiac,11/13/2023,1574.0,2.5,46.0,48.0,national,national,2024,ongoing,national,179.0
192,Yahoo News,11/13/2023,1058.0,,42.0,44.0,national,national,2024,ongoing,national,180.0
193,Morning Consult,11/12/2023,6130.0,1.0,42.0,43.0,national,national,2024,ongoing,national,181.0
194,Rasmussen Reports,11/12/2023,987.0,3.0,46.0,42.0,national,national,2024,ongoing,national,182.0
195,Marquette,11/7/2023,856.0,4.5,48.0,52.0,national,national,2024,ongoing,national,183.0
196,Morning Consult,11/5/2023,5000.0,1.0,42.0,44.0,national,national,2024,ongoing,national,184.0
197,I&amp;I/TIPP,11/3/2023,1242.0,2.8,43.0,41.0,national,national,2024,ongoing,national,185.0
198,CBS News,11/2/2023,1759.0,3.3,48.0,51.0,national,national,2024,ongoing,national,186.0
199,The Messenger/HarrisX,11/1/2023,2021.0,2.2,49.0,51.0,national,national,2024,ongoing,national,187.0
200,CNN,11/2/2023,1271.0,3.4,45.0,49.0,national,national,2024,ongoing,national,188.0
201,Economist/YouGov,10/31/2023,1333.0,2.9,42.0,42.0,national,national,2024,ongoing,national,189.0
202,Quinnipiac,10/30/2023,1610.0,2.4,47.0,46.0,national,national,2024,ongoing,national,190.0
203,Morning Consult,10/29/2023,5000.0,1.0,43.0,43.0,national,national,2024,ongoing,national,191.0
204,Harvard-Harris,10/19/2023,2116.0,2.0,48.0,52.0,national,national,2024,ongoing,national,192.0
205,USA Today/Suffolk,10/20/2023,1000.0,3.1,41.0,41.0,national,national,2024,ongoing,national,193.0
206,Morning Consult,10/22/2023,5000.0,1.0,43.0,43.0,national,national,2024,ongoing,national,194.0
207,The Messenger/HarrisX,10/23/2023,3029.0,1.8,41.0,45.0,national,national,2024,ongoing,national,195.0
208,Emerson,10/17/2023,1578.0,2.4,45.0,47.0,national,national,2024,ongoing,national,196.0
209,Yahoo News,10/16/2023,1120.0,,44.0,43.0,national,national,2024,ongoing,national,197.0
210,Grinnell/Selzer,10/15/2023,784.0,3.5,40.0,40.0,national,national,2024,ongoing,national,198.0
211,Economist/YouGov,10/17/2023,1296.0,3.2,43.0,42.0,national,national,2024,ongoing,national,199.0
212,Morning Consult,10/15/2023,5000.0,1.0,43.0,41.0,national,national,2024,ongoing,national,200.0
213,CNBC,10/15/2023,,,42.0,46.0,national,national,2024,ongoing,national,201.0
214,NPR/PBS/Marist,10/11/2023,1218.0,3.9,49.0,46.0,national,national,2024,ongoing,national,202.0
215,FOX News,10/9/2023,1007.0,3.0,49.0,48.0,national,national,2024,ongoing,national,203.0
216,Morning Consult,10/8/2023,5000.0,1.0,43.0,42.0,national,national,2024,ongoing,national,204.0
217,The Messenger/HarrisX,10/7/2023,2982.0,1.8,41.0,45.0,national,national,2024,ongoing,national,205.0
218,Reuters/Ipsos,10/4/2023,672.0,,43.0,42.0,national,national,2024,ongoing,national,206.0
219,SurveyUSA,10/3/2023,2330.0,2.4,43.0,43.0,national,national,2024,ongoing,national,207.0
220,Morning Consult,10/1/2023,5000.0,1.0,43.0,43.0,national,national,2024,ongoing,national,208.0
221,The Messenger/HarrisX,9/29/2023,1615.0,2.4,42.0,45.0,national,national,2024,ongoing,national,209.0
222,I&amp;I/TIPP,9/29/2023,1262.0,2.8,42.0,42.0,national,national,2024,ongoing,national,210.0
223,New York Post,9/28/2023,1169.0,2.7,41.0,44.0,national,national,2024,ongoing,national,211.0
224,NPR/PBS/Marist,9/28/2023,1137.0,3.7,49.0,47.0,national,national,2024,ongoing,national,212.0
225,Economist/YouGov,9/26/2023,1293.0,3.2,45.0,40.0,national,national,2024,ongoing,national,213.0
226,Morning Consult,9/24/2023,6000.0,1.0,43.0,42.0,national,national,2024,ongoing,national,214.0
227,Marquette,9/25/2023,781.0,4.4,48.0,51.0,national,national,2024,ongoing,national,215.0
228,ABC News/Wash Post,9/20/2023,890.0,4.0,42.0,52.0,national,national,2024,ongoing,national,216.0
229,NBC News,9/19/2023,1000.0,3.1,46.0,46.0,national,national,2024,ongoing,national,217.0
230,The Messenger/HarrisX,9/19/2023,3015.0,1.8,41.0,46.0,national,national,2024,ongoing,national,218.0
231,Emerson,9/18/2023,1125.0,2.8,45.0,45.0,national,national,2024,ongoing,national,219.0
232,Yahoo News,9/18/2023,1097.0,3.3,44.0,44.0,national,national,2024,ongoing,national,220.0
233,Morning Consult,9/17/2023,6000.0,1.0,42.0,42.0,national,national,2024,ongoing,national,221.0
234,CBS News,9/15/2023,2680.0,2.6,49.0,50.0,national,national,2024,ongoing,national,222.0
235,Harvard-Harris,9/14/2023,2103.0,,40.0,44.0,national,national,2024,ongoing,national,223.0
236,Rasmussen Reports,9/13/2023,979.0,3.0,43.0,42.0,national,national,2024,ongoing,national,224.0
237,Economist/YouGov,9/12/2023,1334.0,3.0,44.0,43.0,national,national,2024,ongoing,national,225.0
238,FOX News,9/12/2023,1012.0,3.0,46.0,48.0,national,national,2024,ongoing,national,226.0
239,Quinnipiac,9/11/2023,1726.0,2.4,47.0,46.0,national,national,2024,ongoing,national,227.0
240,The Messenger/HarrisX,9/11/2023,3015.0,1.8,43.0,44.0,national,national,2024,ongoing,national,228.0
241,Morning Consult,9/10/2023,6000.0,1.0,44.0,42.0,national,national,2024,ongoing,national,229.0
242,CNN,8/31/2023,1259.0,3.6,46.0,47.0,national,national,2024,ongoing,national,230.0
243,Wall Street Journal,8/30/2023,1500.0,3.6,46.0,46.0,national,national,2024,ongoing,national,231.0
244,Morning Consult,9/4/2023,5000.0,1.0,44.0,41.0,national,national,2024,ongoing,national,232.0
245,Economist/YouGov,8/29/2023,1303.0,3.1,43.0,44.0,national,national,2024,ongoing,national,233.0
246,Morning Consult,8/27/2023,5000.0,1.0,43.0,42.0,national,national,2024,ongoing,national,234.0
247,Emerson,8/26/2023,1000.0,3.0,44.0,46.0,national,national,2024,ongoing,national,235.0
248,The Messenger/HarrisX,8/26/2023,2013.0,2.1,45.0,44.0,national,national,2024,ongoing,national,236.0
249,New York Post,8/24/2023,1551.0,,41.0,44.0,national,national,2024,ongoing,national,237.0
250,Yahoo News,8/21/2023,1113.0,3.2,47.0,41.0,national,national,2024,ongoing,national,238.0
251,Morning Consult,8/20/2023,6000.0,1.0,43.0,41.0,national,national,2024,ongoing,national,239.0
252,Emerson,8/17/2023,1000.0,3.0,44.0,44.0,national,national,2024,ongoing,national,240.0
253,FOX News,8/14/2023,1002.0,3.0,44.0,41.0,national,national,2024,ongoing,national,241.0
254,Quinnipiac,8/14/2023,1632.0,2.3,47.0,46.0,national,national,2024,ongoing,national,242.0
255,Marist,8/14/2023,1100.0,3.7,47.0,46.0,national,national,2024,ongoing,national,243.0
256,Economist/YouGov,8/15/2023,1321.0,3.1,43.0,42.0,national,national,2024,ongoing,national,244.0
257,Morning Consult,8/13/2023,6000.0,1.0,43.0,41.0,national,national,2024,ongoing,national,245.0
258,Morning Consult,8/6/2023,6000.0,1.0,43.0,42.0,national,national,2024,ongoing,national,246.0
259,InsiderAdvantage,8/1/2023,850.0,3.4,45.0,44.0,national,national,2024,ongoing,national,247.0
260,NY Times/Siena,7/27/2023,1329.0,3.7,43.0,43.0,national,national,2024,ongoing,national,248.0
261,Morning Consult,7/30/2023,6000.0,1.0,44.0,41.0,national,national,2024,ongoing,national,249.0
262,The Messenger/HarrisX,7/24/2023,922.0,3.2,42.0,46.0,national,national,2024,ongoing,national,250.0
263,Economist/YouGov,7/25/2023,1306.0,3.0,44.0,40.0,national,national,2024,ongoing,national,251.0
264,Morning Consult,7/23/2023,6000.0,1.0,43.0,41.0,national,national,2024,ongoing,national,252.0
265,Harvard-Harris,7/20/2023,2068.0,,40.0,45.0,national,national,2024,ongoing,national,253.0
266,Quinnipiac,7/17/2023,1809.0,2.3,49.0,44.0,national,national,2024,ongoing,national,254.0
267,Yahoo News,7/17/2023,1098.0,,47.0,43.0,national,national,2024,ongoing,national,255.0
268,Morning Consult,7/16/2023,6000.0,1.0,43.0,41.0,national,national,2024,ongoing,national,256.0
269,Marquette,7/12/2023,788.0,4.2,50.0,50.0,national,national,2024,ongoing,national,257.0
270,Morning Consult,7/9/2023,6000.0,1.0,43.0,42.0,national,national,2024,ongoing,national,258.0
271,Economist/YouGov,7/11/2023,1296.0,2.9,42.0,42.0,national,national,2024,ongoing,national,259.0
272,The Messenger/HarrisX,7/6/2023,915.0,3.2,44.0,44.0,national,national,2024,ongoing,national,260.0
273,Economist/YouGov,6/27/2023,1315.0,3.2,40.0,44.0,national,national,2024,ongoing,national,261.0
274,The Messenger/HarrisX,6/23/2023,2875.0,1.8,43.0,45.0,national,national,2024,ongoing,national,262.0
275,NBC News,6/20/2023,1000.0,3.1,49.0,45.0,national,national,2024,ongoing,national,263.0
276,Emerson,6/20/2023,1015.0,3.0,44.0,43.0,national,national,2024,ongoing,national,264.0
277,Yahoo News,6/20/2023,1091.0,,46.0,42.0,national,national,2024,ongoing,national,265.0
278,The Messenger/HarrisX,6/16/2023,930.0,3.1,43.0,45.0,national,national,2024,ongoing,national,266.0
279,Harvard-Harris,6/15/2023,2090.0,,39.0,45.0,national,national,2024,ongoing,national,267.0
280,Rasmussen Reports,6/14/2023,986.0,3.0,39.0,45.0,national,national,2024,ongoing,national,268.0
281,Economist/YouGov,6/13/2023,1303.0,2.9,41.0,41.0,national,national,2024,ongoing,national,269.0
282,Quinnipiac,6/12/2023,1735.0,2.4,48.0,44.0,national,national,2024,ongoing,national,270.0
283,Economist/YouGov,5/31/2023,1313.0,3.0,43.0,40.0,national,national,2024,ongoing,national,271.0
284,Yahoo News**,5/30/2023,1015.0,3.0,48.0,41.0,national,national,2024,ongoing,national,272.0
285,Quinnipiac,5/22/2023,1616.0,3.8,48.0,46.0,national,national,2024,ongoing,national,273.0
286,Harvard-Harris,5/18/2023,2004.0,,40.0,47.0,national,national,2024,ongoing,national,274.0
287,Economist/YouGov,5/16/2023,1302.0,3.0,42.0,44.0,national,national,2024,ongoing,national,275.0
288,Marquette,5/18/2023,833.0,4.1,47.0,52.0,national,national,2024,ongoing,national,276.0
289,Yahoo News**,5/8/2023,1060.0,3.0,45.0,43.0,national,national,2024,ongoing,national,277.0
290,ABC News/Wash Post,5/3/2023,900.0,4.0,39.0,45.0,national,national,2024,ongoing,national,278.0
291,Economist/YouGov,5/2/2023,1357.0,3.0,46.0,46.0,national,national,2024,ongoing,national,279.0
292,Emerson,4/25/2023,1000.0,2.9,43.0,41.0,national,national,2024,ongoing,national,280.0
293,Harvard-Harris,4/19/2023,1845.0,,40.0,45.0,national,national,2024,ongoing,national,281.0
294,Wall Street Journal,4/17/2023,1500.0,2.5,48.0,45.0,national,national,2024,ongoing,national,282.0
295,Economist/YouGov,4/18/2023,1316.0,3.0,43.0,44.0,national,national,2024,ongoing,national,283.0
296,Yahoo News**,4/17/2023,1027.0,3.0,46.0,42.0,national,national,2024,ongoing,national,284.0
297,Economist/YouGov,4/11/2023,1322.0,2.9,43.0,44.0,national,national,2024,ongoing,national,285.0
298,Rasmussen Reports,4/3/2023,971.0,3.0,40.0,47.0,national,national,2024,ongoing,national,286.0
299,Economist/YouGov,4/4/2023,1319.0,3.0,42.0,44.0,national,national,2024,ongoing,national,287.0
300,Yahoo News**,3/31/2023,729.0,4.0,45.0,43.0,national,national,2024,ongoing,national,288.0
301,Quinnipiac,3/27/2023,1600.0,2.5,48.0,46.0,national,national,2024,ongoing,national,289.0
302,Harvard-Harris,3/23/2023,2905.0,,41.0,45.0,national,national,2024,ongoing,national,290.0
303,Yahoo News**,3/20/2023,1060.0,2.7,45.0,43.0,national,national,2024,ongoing,national,291.0
304,Marquette,3/22/2023,863.0,4.0,38.0,38.0,national,national,2024,ongoing,national,292.0
305,Quinnipiac,3/13/2023,677.0,3.8,49.0,45.0,national,national,2024,ongoing,national,293.0
306,Yahoo News**,2/27/2023,1014.0,2.7,43.0,45.0,national,national,2024,ongoing,national,294.0
307,Emerson,2/25/2023,1060.0,2.9,42.0,46.0,national,national,2024,ongoing,national,295.0
308,Susquehanna,2/26/2023,800.0,3.2,52.0,39.0,national,national,2024,ongoing,national,296.0
309,Harvard-Harris,2/16/2023,1838.0,,41.0,46.0,national,national,2024,ongoing,national,297.0
310,Quinnipiac,2/14/2023,,2.6,48.0,46.0,national,national,2024,ongoing,national,298.0
311,PPP (D),2/11/2023,1056.0,,49.0,45.0,national,national,2024,ongoing,national,299.0
312,Rasmussen Reports,2/12/2023,900.0,3.0,45.0,42.0,national,national,2024,ongoing,national,300.0
313,Reuters/Ipsos,2/13/2023,944.0,4.0,39.0,42.0,national,national,2024,ongoing,national,301.0
314,Yahoo News**,2/6/2023,1063.0,2.8,47.0,41.0,national,national,2024,ongoing,national,302.0
315,ABC News/Wash Post,2/1/2023,895.0,4.0,45.0,48.0,national,national,2024,ongoing,national,303.0
316,Emerson,1/21/2023,1015.0,3.0,41.0,44.0,national,national,2024,ongoing,national,304.0
317,Harvard-Harris,1/19/2023,2050.0,,41.0,46.0,national,national,2024,ongoing,national,305.0
318,Economist/YouGov,1/17/2023,1314.0,3.0,46.0,42.0,national,national,2024,ongoing,national,306.0
319,Marquette,1/20/2023,790.0,4.0,40.0,40.0,national,national,2024,ongoing,national,307.0
320,Yahoo News**,1/16/2023,1028.0,2.7,46.0,40.0,national,national,2024,ongoing,national,308.0
321,Data for Progress (D)**,12/29/2022,596.0,,47.0,45.0,national,national,2024,ongoing,national,309.0
322,Harvard-Harris,12/15/2022,1851.0,,40.0,45.0,national,national,2024,ongoing,national,310.0
323,USA Today/Suffolk,12/11/2022,1000.0,3.1,47.0,40.0,national,national,2024,ongoing,national,311.0
324,Wall Street Journal,12/7/2022,1500.0,2.5,45.0,43.0,national,national,2024,ongoing,national,312.0
325,Emerson,11/19/2022,1380.0,2.5,45.0,41.0,national,national,2024,ongoing,national,313.0
326,Harvard-Harris,11/17/2022,2212.0,,42.0,44.0,national,national,2024,ongoing,national,314.0
327,Wall Street Journal,10/26/2022,1500.0,2.5,46.0,46.0,national,national,2024,ongoing,national,315.0
328,USA Today/Suffolk,10/24/2022,1000.0,3.1,46.0,42.0,national,national,2024,ongoing,national,316.0
329,Emerson,10/19/2022,1000.0,3.0,43.0,40.0,national,national,2024,ongoing,national,317.0
330,Rasmussen Reports,10/13/2022,1000.0,3.0,40.0,44.0,national,national,2024,ongoing,national,318.0
331,Harvard-Harris,10/13/2022,2010.0,,43.0,45.0,national,national,2024,ongoing,national,319.0
332,NY Times/Siena,10/12/2022,792.0,4.1,44.0,45.0,national,national,2024,ongoing,national,320.0
333,Federalist/Susquehanna,10/11/2022,800.0,3.4,48.0,44.0,national,national,2024,ongoing,national,321.0
334,Emerson,9/21/2022,1368.0,2.6,45.0,44.0,national,national,2024,ongoing,national,322.0
335,ABC News/Wash Post,9/21/2022,908.0,4.0,46.0,48.0,national,national,2024,ongoing,national,323.0
336,NY Times/Siena,9/14/2022,1399.0,3.6,45.0,42.0,national,national,2024,ongoing,national,324.0
337,Harvard-Harris,9/8/2022,1885.0,,42.0,45.0,national,national,2024,ongoing,national,325.0
338,Emerson,8/24/2022,1000.0,3.0,43.0,42.0,national,national,2024,ongoing,national,326.0
339,Wall Street Journal,8/25/2022,1313.0,2.7,50.0,44.0,national,national,2024,ongoing,national,327.0
340,Harvard-Harris,7/28/2022,1885.0,,41.0,45.0,national,national,2024,ongoing,national,328.0
341,Rasmussen Reports,7/27/2022,1000.0,3.0,40.0,46.0,national,national,2024,ongoing,national,329.0
342,Emerson,7/20/2022,1078.0,2.9,43.0,46.0,national,national,2024,ongoing,national,330.0
343,Trafalgar Group (R),7/14/2022,1085.0,2.9,43.0,48.0,national,national,2024,ongoing,national,331.0
344,NY Times/Siena,7/7/2022,849.0,4.1,44.0,41.0,national,national,2024,ongoing,national,332.0
345,Harvard-Harris,6/29/2022,1308.0,,40.0,43.0,national,national,2024,ongoing,national,333.0
346,Emerson,6/29/2022,1271.0,2.7,39.0,44.0,national,national,2024,ongoing,national,334.0
347,Emerson,5/25/2022,1148.0,2.8,42.0,44.0,national,national,2024,ongoing,national,335.0
348,Harvard-Harris,5/19/2022,1963.0,,42.0,45.0,national,national,2024,ongoing,national,336.0
